age,workclass,fnlwgt,education,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
58, Private,205235, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,>50K
32, Private,123253, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States,<=50K
31, Private,211880, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
37, Private,185359, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
29, Private,255817,5th-6th, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador,<=50K
30, Private,48829, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,1602,30, United-States,<=50K
26, Private,151810,10th, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,<=50K
19, Private,282698,7th-8th, Never-married, Adm-clerical, Own-child, White, Male,0,0,80, United-States,<=50K
34, Private,204470, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
27, Private,114967, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
47, Private,133758, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,1974,40, United-States,<=50K
41, State-gov,106900, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States,>50K
55, Self-emp-not-inc,194065, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
41, Private,185132, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,<=50K
52, Self-emp-inc,206054, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
39, Private,238415, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
46, Private,33794, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States,<=50K
35, Private,58343, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States,<=50K
36, Private,191161, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,<=50K
34, Self-emp-not-inc,209768, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
21, Private,337766, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
33, Self-emp-inc,289886, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam,<=50K
67, Private,158301, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,<=50K
37, Self-emp-inc,196123, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,>50K
65, Private,192133, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2290,0,40, Greece,<=50K
28, Self-emp-inc,32922, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,<=50K
23, Private,152189, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,<=50K
38, Private,183279, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States,>50K
35, Private,82552, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States,<=50K
39, Private,24342, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
51, Federal-gov,174102, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,>50K
27, Private,419146,5th-6th, Never-married, Other-service, Not-in-family, White, Male,0,0,75, Mexico,<=50K
36, Private,130926, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,3674,0,40, United-States,<=50K
51, Private,177669, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,<=50K
48, Local-gov,144122, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,>50K
23, Private,149224, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,<=50K
31, Private,112115, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
24, Private,32921, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States,<=50K
22, Private,279901, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, United-States,<=50K
28, Private,190060, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,>50K
34, Private,30497, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States,>50K
30, State-gov,70617, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,10, China,<=50K
50, Private,169925, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States,<=50K
48, Private,185039, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States,<=50K
42, Private,195821, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,40, United-States,<=50K
56, Private,146326, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,<=50K
60, Local-gov,232618, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
48, Self-emp-not-inc,373606, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,65, United-States,>50K
46, Private,155659,11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,>50K
73, Private,123160,10th, Widowed, Other-service, Not-in-family, White, Female,0,0,10, United-States,<=50K
36, Private,268292, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, United-States,<=50K
19, Private,184207, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,<=50K
24, Private,403671, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
38, Private,31053, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
32, Private,44675, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States,>50K
35, Private,82622, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,<=50K
32, Private,732102, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
39, Private,150061, Masters, Divorced, Exec-managerial, Unmarried, Black, Female,15020,0,60, United-States,>50K
31, Private,332379,7th-8th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
43, Private,191547, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,<=50K
58, Self-emp-not-inc,87510,10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
23, Private,343019,10th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,<=50K
50, Self-emp-not-inc,312477, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States,>50K
31, Private,351187, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States,<=50K
39, Private,339442, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male,2176,0,40, United-States,<=50K
71, Self-emp-not-inc,163293, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,2, United-States,<=50K
41, Self-emp-not-inc,134130, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,<=50K
32, Private,385959, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,<=50K
29, Self-emp-inc,260729, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,1977,25, United-States,>50K
50, Private,187465,11th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
17, Private,245918,11th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States,<=50K
62, Private,159908, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,38, United-States,>50K
33, Private,217460, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
61, Private,191188,10th, Widowed, Farming-fishing, Unmarried, White, Male,0,0,20, United-States,<=50K
22, Local-gov,238831, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,<=50K
21, Private,346341, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
34, Private,27494, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, United-States,>50K
36, Federal-gov,184556, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,<=50K
38, Private,85244, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
19, Private,35865, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,<=50K
17, Private,244589,11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
22, Private,359759, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Philippines,<=50K
47, Private,178686, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,<=50K
25, Private,174592, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,<=50K
47, Private,162741, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Black, Female,15024,0,40, United-States,>50K
28, Private,606111, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Germany,>50K
21, Private,202871, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States,<=50K
54, Private,98535, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
43, Private,112967, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,<=50K
72, Private,158092, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,30, United-States,<=50K
46, Local-gov,125457, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,38, United-States,>50K
39, Private,409189,5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,<=50K
57, Self-emp-not-inc,192869, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, United-States,<=50K
40, Private,29841, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,<=50K
38, Private,108726, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
23, Private,60331, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,<=50K
27, Private,178778, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
38, Private,245090, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua,<=50K
39, Self-emp-not-inc,231180, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,<=50K
54, Private,100933, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
57, Private,361324,10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
46, Private,160647, Bachelors, Widowed, Tech-support, Unmarried, White, Female,0,0,38, United-States,<=50K
35, Private,163237, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,>50K
35, Local-gov,230754, Masters, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States,<=50K
40, Private,240504, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,>50K
50, Local-gov,100480, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
42, Private,52781, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,<=50K
47, Private,169180, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,<=50K
23, State-gov,235853, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,22, United-States,<=50K
18, Private,199039,12th, Never-married, Sales, Own-child, White, Male,594,0,14, United-States,<=50K
36, Private,143385, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
29, Local-gov,142443, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,<=50K
42, Self-emp-inc,369781,7th-8th, Divorced, Craft-repair, Unmarried, White, Male,0,0,25, United-States,<=50K
42, Self-emp-not-inc,32185, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,>50K
40, Private,256202, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,<=50K
43, Self-emp-inc,62026, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States,>50K
36, Private,150042, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
37, Private,126011, Assoc-voc, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States,<=50K
32, Private,281540, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,<=50K
42, Self-emp-not-inc,177937, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,45, Poland,<=50K
39, Private,344743, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,50, United-States,>50K
60, Local-gov,165982, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
32, Private,351869, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1485,45, United-States,>50K
68, Federal-gov,422013, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,3683,40, United-States,<=50K
35, Private,40135, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2042,40, United-States,<=50K
29, Private,83517,9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
60, Local-gov,195453, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
41, Private,204662, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,>50K
26, Private,206199, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States,<=50K
27, Self-emp-inc,153546, Assoc-voc, Married-civ-spouse, Other-service, Wife, White, Female,0,0,36, United-States,>50K
33, Self-emp-not-inc,155343, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,72, United-States,<=50K
29, Private,253799,12th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, England,<=50K
41, Private,190591, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica,<=50K
22, Private,276494, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,<=50K
45, Private,189792, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,>50K
41, Private,215479, HS-grad, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,<=50K
50, Self-emp-not-inc,36480,10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,<=50K
23, Private,155919,9th, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico,<=50K
